game_pk,home_team,away_team,home_prob,away_prob,predicted_edge,predicted_home_runs,predicted_away_runs,timestamp
822712,Washington Nationals,Houston Astros,0.48929159802306427,0.5107084019769357,0.02141680395387141,2.178077735540019,3.7541123282311113,BACKTEST_INIT
822713,Washington Nationals,Houston Astros,0.5344129554655871,0.4655870445344129,0.06882591093117418,10.557215932071294,10.018166463554062,BACKTEST_INIT
822714,Washington Nationals,Pittsburgh Pirates,0.4914383561643836,0.5085616438356164,0.017123287671232834,3.731215025662591,3.8414650396981074,BACKTEST_INIT
822715,Washington Nationals,Pittsburgh Pirates,0.25,0.75,0.5,1.3584618206270682,6.097846274728612,BACKTEST_INIT
822716,Washington Nationals,Pittsburgh Pirates,0.5648535564853556,0.4351464435146444,0.12970711297071125,8.077020010028367,4.375635460347411,BACKTEST_INIT
822717,Washington Nationals,Philadelphia Phillies,0.5018450184501847,0.4981549815498153,0.003690036900369398,3.4597205429756412,4.882260512082032,BACKTEST_INIT
822718,Washington Nationals,Philadelphia Phillies,0.5622317596566524,0.4377682403433476,0.1244635193133048,4.031538783345096,1.9146189592310205,BACKTEST_INIT
822719,Washington Nationals,Philadelphia Phillies,0.5051334702258727,0.49486652977412726,0.010266940451745477,9.143643876647747,9.285806338792167,BACKTEST_INIT
822720,Washington Nationals,Philadelphia Phillies,0.5041152263374485,0.49588477366255146,0.008230452674897082,4.404797260846342,5.379973616778793,BACKTEST_INIT
822721,Washington Nationals,Kansas City Royals,0.5707964601769913,0.42920353982300874,0.14159292035398252,5.8174526303944925,3.6247523898095793,BACKTEST_INIT
822722,Washington Nationals,Seattle Mariners,0.6666666666666666,0.33333333333333337,0.33333333333333326,8.412645172405565,2.4114945759545288,BACKTEST_INIT
822723,Washington Nationals,Kansas City Royals,0.5695067264573991,0.4304932735426009,0.13901345291479816,5.387898622791962,3.2023706141346375,BACKTEST_INIT
822724,Washington Nationals,Kansas City Royals,0.5238095238095238,0.47619047619047616,0.04761904761904767,3.8496084534480426,3.48231229114559,BACKTEST_INIT
822725,Washington Nationals,Seattle Mariners,0.25,0.75,0.5,1.9864604772693397,8.678440303667024,BACKTEST_INIT
822726,Washington Nationals,Seattle Mariners,0.5707762557077626,0.4292237442922374,0.14155251141552516,7.878307433639052,6.482420919933657,BACKTEST_INIT
822727,Washington Nationals,Miami Marlins,0.49156626506024087,0.5084337349397592,0.016867469879518315,3.468921718807454,6.6948236703254445,BACKTEST_INIT
822728,Washington Nationals,Miami Marlins,0.4950980392156863,0.5049019607843137,0.009803921568627416,3.6063734726271894,6.236534749073822,BACKTEST_INIT
822729,Washington Nationals,San Diego Padres,0.5828877005347592,0.41711229946524075,0.1657754010695185,9.098594718759445,4.817250611262779,BACKTEST_INIT
